,value,series_name,date
59,4.8,unemp_rate_M,2016-12-01
60,4.9,unemp_rate_M,2016-11-01
61,5.0,unemp_rate_M,2016-10-01
62,5.1,unemp_rate_M,2016-09-01
63,5.0,unemp_rate_M,2016-08-01
64,5.0,unemp_rate_M,2016-07-01
65,4.9,unemp_rate_M,2016-06-01
66,4.8,unemp_rate_M,2016-05-01
67,5.1,unemp_rate_M,2016-04-01
68,4.9,unemp_rate_M,2016-03-01
69,4.9,unemp_rate_M,2016-02-01
70,4.8,unemp_rate_M,2016-01-01
71,5.1,unemp_rate_M,2015-12-01
72,5.2,unemp_rate_M,2015-11-01
73,5.1,unemp_rate_M,2015-10-01
74,5.1,unemp_rate_M,2015-09-01
75,5.1,unemp_rate_M,2015-08-01
76,5.2,unemp_rate_M,2015-07-01
77,5.3,unemp_rate_M,2015-06-01
78,5.7,unemp_rate_M,2015-05-01
79,5.5,unemp_rate_M,2015-04-01
80,5.6,unemp_rate_M,2015-03-01
81,5.6,unemp_rate_M,2015-02-01
82,5.8,unemp_rate_M,2015-01-01
83,5.7,unemp_rate_M,2014-12-01
84,5.9,unemp_rate_M,2014-11-01
85,5.6,unemp_rate_M,2014-10-01
86,5.9,unemp_rate_M,2014-09-01
87,6.3,unemp_rate_M,2014-08-01
88,6.2,unemp_rate_M,2014-07-01
89,6.3,unemp_rate_M,2014-06-01
90,6.4,unemp_rate_M,2014-05-01
91,6.4,unemp_rate_M,2014-04-01
92,6.7,unemp_rate_M,2014-03-01
93,6.9,unemp_rate_M,2014-02-01
94,6.8,unemp_rate_M,2014-01-01
95,6.8,unemp_rate_M,2013-12-01
96,7.2,unemp_rate_M,2013-11-01
97,7.5,unemp_rate_M,2013-10-01
98,7.7,unemp_rate_M,2013-09-01
99,7.7,unemp_rate_M,2013-08-01
100,7.7,unemp_rate_M,2013-07-01
101,7.7,unemp_rate_M,2013-06-01
102,7.9,unemp_rate_M,2013-05-01
103,7.8,unemp_rate_M,2013-04-01
104,7.6,unemp_rate_M,2013-03-01
105,7.8,unemp_rate_M,2013-02-01
106,8.2,unemp_rate_M,2013-01-01
107,7.9,unemp_rate_M,2012-12-01
108,7.9,unemp_rate_M,2012-11-01
109,7.9,unemp_rate_M,2012-10-01
110,8.0,unemp_rate_M,2012-09-01
111,8.3,unemp_rate_M,2012-08-01
112,8.3,unemp_rate_M,2012-07-01
113,8.4,unemp_rate_M,2012-06-01
114,8.4,unemp_rate_M,2012-05-01
115,8.3,unemp_rate_M,2012-04-01
116,8.4,unemp_rate_M,2012-03-01
117,8.4,unemp_rate_M,2012-02-01
118,8.4,unemp_rate_M,2012-01-01
119,8.7,unemp_rate_M,2011-12-01
120,8.9,unemp_rate_M,2011-11-01
121,9.2,unemp_rate_M,2011-10-01
122,9.3,unemp_rate_M,2011-09-01
123,9.4,unemp_rate_M,2011-08-01
124,9.5,unemp_rate_M,2011-07-01
125,9.6,unemp_rate_M,2011-06-01
126,9.5,unemp_rate_M,2011-05-01
127,9.6,unemp_rate_M,2011-04-01
128,9.5,unemp_rate_M,2011-03-01
129,9.5,unemp_rate_M,2011-02-01
130,9.7,unemp_rate_M,2011-01-01
131,10.0,unemp_rate_M,2010-12-01
132,10.5,unemp_rate_M,2010-11-01
133,10.1,unemp_rate_M,2010-10-01
134,10.2,unemp_rate_M,2010-09-01
135,10.3,unemp_rate_M,2010-08-01
136,10.3,unemp_rate_M,2010-07-01
137,10.4,unemp_rate_M,2010-06-01
138,10.4,unemp_rate_M,2010-05-01
139,10.9,unemp_rate_M,2010-04-01
140,10.9,unemp_rate_M,2010-03-01
141,10.9,unemp_rate_M,2010-02-01
142,11.0,unemp_rate_M,2010-01-01
143,10.9,unemp_rate_M,2009-12-01
144,11.0,unemp_rate_M,2009-11-01
145,11.1,unemp_rate_M,2009-10-01
146,10.9,unemp_rate_M,2009-09-01
147,10.7,unemp_rate_M,2009-08-01
148,10.5,unemp_rate_M,2009-07-01
149,10.6,unemp_rate_M,2009-06-01
150,10.6,unemp_rate_M,2009-05-01
151,10.1,unemp_rate_M,2009-04-01
152,9.7,unemp_rate_M,2009-03-01
153,9.2,unemp_rate_M,2009-02-01
154,8.6,unemp_rate_M,2009-01-01
155,8.0,unemp_rate_M,2008-12-01
156,7.4,unemp_rate_M,2008-11-01
157,7.1,unemp_rate_M,2008-10-01
158,6.7,unemp_rate_M,2008-09-01
159,6.3,unemp_rate_M,2008-08-01
160,6.2,unemp_rate_M,2008-07-01
161,5.8,unemp_rate_M,2008-06-01
162,5.6,unemp_rate_M,2008-05-01
163,5.2,unemp_rate_M,2008-04-01
164,5.2,unemp_rate_M,2008-03-01
165,5.0,unemp_rate_M,2008-02-01
166,5.2,unemp_rate_M,2008-01-01
167,5.1,unemp_rate_M,2007-12-01
168,4.8,unemp_rate_M,2007-11-01
169,4.8,unemp_rate_M,2007-10-01
170,4.8,unemp_rate_M,2007-09-01
171,4.7,unemp_rate_M,2007-08-01
172,4.7,unemp_rate_M,2007-07-01
173,4.7,unemp_rate_M,2007-06-01
174,4.6,unemp_rate_M,2007-05-01
175,4.6,unemp_rate_M,2007-04-01
176,4.5,unemp_rate_M,2007-03-01
177,4.7,unemp_rate_M,2007-02-01
178,4.7,unemp_rate_M,2007-01-01
179,4.5,unemp_rate_M,2006-12-01
180,4.5,unemp_rate_M,2006-11-01
181,4.4,unemp_rate_M,2006-10-01
182,4.4,unemp_rate_M,2006-09-01
183,4.7,unemp_rate_M,2006-08-01
184,4.7,unemp_rate_M,2006-07-01
185,4.6,unemp_rate_M,2006-06-01
186,4.7,unemp_rate_M,2006-05-01
187,4.7,unemp_rate_M,2006-04-01
188,4.7,unemp_rate_M,2006-03-01
189,4.8,unemp_rate_M,2006-02-01
190,4.6,unemp_rate_M,2006-01-01
191,4.8,unemp_rate_M,2005-12-01
192,5.0,unemp_rate_M,2005-11-01
193,4.8,unemp_rate_M,2005-10-01
194,5.0,unemp_rate_M,2005-09-01
195,4.9,unemp_rate_M,2005-08-01
196,4.9,unemp_rate_M,2005-07-01
197,5.0,unemp_rate_M,2005-06-01
198,5.0,unemp_rate_M,2005-05-01
199,5.1,unemp_rate_M,2005-04-01
200,5.3,unemp_rate_M,2005-03-01
201,5.5,unemp_rate_M,2005-02-01
202,5.4,unemp_rate_M,2005-01-01
0,80.4,LFP_rate_M,1967-12-01
1,80.4,LFP_rate_M,1967-11-01
2,80.5,LFP_rate_M,1967-10-01
3,80.3,LFP_rate_M,1967-09-01
4,80.6,LFP_rate_M,1967-08-01
5,80.6,LFP_rate_M,1967-07-01
6,80.6,LFP_rate_M,1967-06-01
7,80.3,LFP_rate_M,1967-05-01
8,80.3,LFP_rate_M,1967-04-01
9,80.2,LFP_rate_M,1967-03-01
10,80.4,LFP_rate_M,1967-02-01
11,80.5,LFP_rate_M,1967-01-01
12,80.5,LFP_rate_M,1966-12-01
13,80.4,LFP_rate_M,1966-11-01
14,80.2,LFP_rate_M,1966-10-01
15,80.2,LFP_rate_M,1966-09-01
16,80.5,LFP_rate_M,1966-08-01
17,80.5,LFP_rate_M,1966-07-01
18,80.5,LFP_rate_M,1966-06-01
19,80.3,LFP_rate_M,1966-05-01
20,80.5,LFP_rate_M,1966-04-01
21,80.4,LFP_rate_M,1966-03-01
22,80.3,LFP_rate_M,1966-02-01
23,80.5,LFP_rate_M,1966-01-01
24,80.5,LFP_rate_M,1965-12-01
25,80.3,LFP_rate_M,1965-11-01
26,80.6,LFP_rate_M,1965-10-01
27,80.3,LFP_rate_M,1965-09-01
28,80.6,LFP_rate_M,1965-08-01
29,80.9,LFP_rate_M,1965-07-01
30,80.5,LFP_rate_M,1965-06-01
31,81.2,LFP_rate_M,1965-05-01
32,81.0,LFP_rate_M,1965-04-01
33,80.7,LFP_rate_M,1965-03-01
34,80.9,LFP_rate_M,1965-02-01
35,80.7,LFP_rate_M,1965-01-01
36,80.6,LFP_rate_M,1964-12-01
37,80.8,LFP_rate_M,1964-11-01
38,80.9,LFP_rate_M,1964-10-01
39,81.1,LFP_rate_M,1964-09-01
40,80.9,LFP_rate_M,1964-08-01
41,81.1,LFP_rate_M,1964-07-01
42,80.9,LFP_rate_M,1964-06-01
43,81.4,LFP_rate_M,1964-05-01
44,81.3,LFP_rate_M,1964-04-01
45,81.0,LFP_rate_M,1964-03-01
46,81.0,LFP_rate_M,1964-02-01
47,81.0,LFP_rate_M,1964-01-01
48,81.0,LFP_rate_M,1963-12-01
49,81.4,LFP_rate_M,1963-11-01
50,81.3,LFP_rate_M,1963-10-01
51,81.4,LFP_rate_M,1963-09-01
52,81.3,LFP_rate_M,1963-08-01
53,81.5,LFP_rate_M,1963-07-01
54,81.2,LFP_rate_M,1963-06-01
55,81.4,LFP_rate_M,1963-05-01
56,81.5,LFP_rate_M,1963-04-01
57,81.4,LFP_rate_M,1963-03-01
58,81.3,LFP_rate_M,1963-02-01
59,81.4,LFP_rate_M,1963-01-01
60,81.4,LFP_rate_M,1962-12-01
61,81.6,LFP_rate_M,1962-11-01
62,81.7,LFP_rate_M,1962-10-01
63,82.0,LFP_rate_M,1962-09-01
64,82.1,LFP_rate_M,1962-08-01
65,81.7,LFP_rate_M,1962-07-01
66,82.1,LFP_rate_M,1962-06-01
67,82.4,LFP_rate_M,1962-05-01
68,82.0,LFP_rate_M,1962-04-01
69,82.5,LFP_rate_M,1962-03-01
70,82.5,LFP_rate_M,1962-02-01
71,82.2,LFP_rate_M,1962-01-01
72,82.5,LFP_rate_M,1961-12-01
73,82.7,LFP_rate_M,1961-11-01
74,82.6,LFP_rate_M,1961-10-01
75,82.6,LFP_rate_M,1961-09-01
76,82.9,LFP_rate_M,1961-08-01
77,82.8,LFP_rate_M,1961-07-01
78,83.1,LFP_rate_M,1961-06-01
79,83.0,LFP_rate_M,1961-05-01
80,82.8,LFP_rate_M,1961-04-01
81,83.1,LFP_rate_M,1961-03-01
82,82.9,LFP_rate_M,1961-02-01
83,83.4,LFP_rate_M,1961-01-01
84,83.4,LFP_rate_M,1960-12-01
85,83.7,LFP_rate_M,1960-11-01
86,83.4,LFP_rate_M,1960-10-01
87,83.5,LFP_rate_M,1960-09-01
88,83.3,LFP_rate_M,1960-08-01
89,83.2,LFP_rate_M,1960-07-01
90,83.3,LFP_rate_M,1960-06-01
91,83.4,LFP_rate_M,1960-05-01
92,83.6,LFP_rate_M,1960-04-01
93,82.8,LFP_rate_M,1960-03-01
94,83.4,LFP_rate_M,1960-02-01
95,83.6,LFP_rate_M,1960-01-01
96,83.9,LFP_rate_M,1959-12-01
97,83.5,LFP_rate_M,1959-11-01
98,83.8,LFP_rate_M,1959-10-01
99,83.9,LFP_rate_M,1959-09-01
100,83.7,LFP_rate_M,1959-08-01
101,83.9,LFP_rate_M,1959-07-01
102,83.5,LFP_rate_M,1959-06-01
103,83.6,LFP_rate_M,1959-05-01
104,83.9,LFP_rate_M,1959-04-01
105,83.8,LFP_rate_M,1959-03-01
106,83.5,LFP_rate_M,1959-02-01
107,83.8,LFP_rate_M,1959-01-01
108,83.8,LFP_rate_M,1958-12-01
109,84.0,LFP_rate_M,1958-11-01
110,84.6,LFP_rate_M,1958-10-01
111,84.7,LFP_rate_M,1958-09-01
112,84.6,LFP_rate_M,1958-08-01
113,84.6,LFP_rate_M,1958-07-01
114,84.3,LFP_rate_M,1958-06-01
115,84.6,LFP_rate_M,1958-05-01
116,84.3,LFP_rate_M,1958-04-01
117,84.0,LFP_rate_M,1958-03-01
118,84.0,LFP_rate_M,1958-02-01
119,84.1,LFP_rate_M,1958-01-01
120,84.5,LFP_rate_M,1957-12-01
121,84.4,LFP_rate_M,1957-11-01
122,84.4,LFP_rate_M,1957-10-01
123,84.6,LFP_rate_M,1957-09-01
124,84.4,LFP_rate_M,1957-08-01
125,85.1,LFP_rate_M,1957-07-01
126,85.2,LFP_rate_M,1957-06-01
127,84.9,LFP_rate_M,1957-05-01
128,85.0,LFP_rate_M,1957-04-01
129,85.2,LFP_rate_M,1957-03-01
130,85.0,LFP_rate_M,1957-02-01
131,84.8,LFP_rate_M,1957-01-01
132,85.0,LFP_rate_M,1956-12-01
133,85.2,LFP_rate_M,1956-11-01
134,85.0,LFP_rate_M,1956-10-01
135,85.2,LFP_rate_M,1956-09-01
136,85.4,LFP_rate_M,1956-08-01
137,85.5,LFP_rate_M,1956-07-01
138,85.7,LFP_rate_M,1956-06-01
139,85.8,LFP_rate_M,1956-05-01
140,85.6,LFP_rate_M,1956-04-01
141,85.8,LFP_rate_M,1956-03-01
142,85.9,LFP_rate_M,1956-02-01
143,86.1,LFP_rate_M,1956-01-01
144,85.9,LFP_rate_M,1955-12-01
145,85.8,LFP_rate_M,1955-11-01
146,85.7,LFP_rate_M,1955-10-01
147,85.6,LFP_rate_M,1955-09-01
148,85.4,LFP_rate_M,1955-08-01
149,85.3,LFP_rate_M,1955-07-01
150,84.8,LFP_rate_M,1955-06-01
151,85.1,LFP_rate_M,1955-05-01
152,85.2,LFP_rate_M,1955-04-01
153,85.0,LFP_rate_M,1955-03-01
154,84.8,LFP_rate_M,1955-02-01
155,85.0,LFP_rate_M,1955-01-01
156,84.8,LFP_rate_M,1954-12-01
157,85.2,LFP_rate_M,1954-11-01
158,85.5,LFP_rate_M,1954-10-01
159,86.0,LFP_rate_M,1954-09-01
160,85.9,LFP_rate_M,1954-08-01
161,85.4,LFP_rate_M,1954-07-01
162,85.3,LFP_rate_M,1954-06-01
163,85.7,LFP_rate_M,1954-05-01
164,86.0,LFP_rate_M,1954-04-01
165,85.6,LFP_rate_M,1954-03-01
166,86.2,LFP_rate_M,1954-02-01
167,85.8,LFP_rate_M,1954-01-01
168,85.8,LFP_rate_M,1953-12-01
169,85.9,LFP_rate_M,1953-11-01
170,85.4,LFP_rate_M,1953-10-01
171,85.4,LFP_rate_M,1953-09-01
172,85.7,LFP_rate_M,1953-08-01
173,85.9,LFP_rate_M,1953-07-01
174,85.8,LFP_rate_M,1953-06-01
175,85.8,LFP_rate_M,1953-05-01
176,86.3,LFP_rate_M,1953-04-01
177,86.8,LFP_rate_M,1953-03-01
178,86.8,LFP_rate_M,1953-02-01
179,86.5,LFP_rate_M,1953-01-01
180,86.4,LFP_rate_M,1952-12-01
181,85.6,LFP_rate_M,1952-11-01
182,85.6,LFP_rate_M,1952-10-01
183,85.9,LFP_rate_M,1952-09-01
184,85.9,LFP_rate_M,1952-08-01
185,86.3,LFP_rate_M,1952-07-01
186,86.4,LFP_rate_M,1952-06-01
187,86.4,LFP_rate_M,1952-05-01
188,86.3,LFP_rate_M,1952-04-01
189,86.5,LFP_rate_M,1952-03-01
190,87.0,LFP_rate_M,1952-02-01
191,86.8,LFP_rate_M,1952-01-01
192,86.8,LFP_rate_M,1951-12-01
193,86.5,LFP_rate_M,1951-11-01
194,86.8,LFP_rate_M,1951-10-01
195,86.4,LFP_rate_M,1951-09-01
196,86.5,LFP_rate_M,1951-08-01
197,86.3,LFP_rate_M,1951-07-01
198,86.4,LFP_rate_M,1951-06-01
199,86.6,LFP_rate_M,1951-05-01
200,86.3,LFP_rate_M,1951-04-01
201,86.9,LFP_rate_M,1951-03-01
202,86.3,LFP_rate_M,1951-02-01
203,86.0,LFP_rate_M,1951-01-01
204,86.3,LFP_rate_M,1950-12-01
205,86.3,LFP_rate_M,1950-11-01
206,86.4,LFP_rate_M,1950-10-01
207,86.5,LFP_rate_M,1950-09-01
208,86.5,LFP_rate_M,1950-08-01
209,86.1,LFP_rate_M,1950-07-01
210,86.2,LFP_rate_M,1950-06-01
211,86.3,LFP_rate_M,1950-05-01
212,86.2,LFP_rate_M,1950-04-01
213,85.9,LFP_rate_M,1950-03-01
214,86.1,LFP_rate_M,1950-02-01
215,86.2,LFP_rate_M,1950-01-01
216,86.6,LFP_rate_M,1949-12-01
217,86.8,LFP_rate_M,1949-11-01
218,87.4,LFP_rate_M,1949-10-01
219,86.6,LFP_rate_M,1949-09-01
220,86.6,LFP_rate_M,1949-08-01
221,86.1,LFP_rate_M,1949-07-01
222,86.2,LFP_rate_M,1949-06-01
223,86.6,LFP_rate_M,1949-05-01
224,86.6,LFP_rate_M,1949-04-01
225,86.5,LFP_rate_M,1949-03-01
226,86.6,LFP_rate_M,1949-02-01
227,86.5,LFP_rate_M,1949-01-01
228,86.9,LFP_rate_M,1948-12-01
229,86.5,LFP_rate_M,1948-11-01
230,86.6,LFP_rate_M,1948-10-01
231,86.3,LFP_rate_M,1948-09-01
232,86.7,LFP_rate_M,1948-08-01
233,86.7,LFP_rate_M,1948-07-01
234,86.6,LFP_rate_M,1948-06-01
235,86.1,LFP_rate_M,1948-05-01
236,86.6,LFP_rate_M,1948-04-01
237,86.3,LFP_rate_M,1948-03-01
238,87.0,LFP_rate_M,1948-02-01
239,86.7,LFP_rate_M,1948-01-01
0,76.3,LFP_rate_M,1986-12-01
1,76.4,LFP_rate_M,1986-11-01
2,76.2,LFP_rate_M,1986-10-01
3,76.3,LFP_rate_M,1986-09-01
4,76.1,LFP_rate_M,1986-08-01
5,76.3,LFP_rate_M,1986-07-01
6,76.3,LFP_rate_M,1986-06-01
7,76.2,LFP_rate_M,1986-05-01
8,76.2,LFP_rate_M,1986-04-01
9,76.2,LFP_rate_M,1986-03-01
10,76.2,LFP_rate_M,1986-02-01
11,76.2,LFP_rate_M,1986-01-01
12,76.1,LFP_rate_M,1985-12-01
13,76.2,LFP_rate_M,1985-11-01
14,76.4,LFP_rate_M,1985-10-01
15,76.3,LFP_rate_M,1985-09-01
16,76.2,LFP_rate_M,1985-08-01
17,76.2,LFP_rate_M,1985-07-01
18,76.1,LFP_rate_M,1985-06-01
19,76.3,LFP_rate_M,1985-05-01
20,76.4,LFP_rate_M,1985-04-01
21,76.3,LFP_rate_M,1985-03-01
22,76.2,LFP_rate_M,1985-02-01
23,76.3,LFP_rate_M,1985-01-01
24,76.5,LFP_rate_M,1984-12-01
25,76.4,LFP_rate_M,1984-11-01
26,76.3,LFP_rate_M,1984-10-01
27,76.5,LFP_rate_M,1984-09-01
28,76.3,LFP_rate_M,1984-08-01
29,76.4,LFP_rate_M,1984-07-01
30,76.6,LFP_rate_M,1984-06-01
31,76.3,LFP_rate_M,1984-05-01
32,76.2,LFP_rate_M,1984-04-01
33,76.2,LFP_rate_M,1984-03-01
34,76.2,LFP_rate_M,1984-02-01
35,76.1,LFP_rate_M,1984-01-01
36,76.3,LFP_rate_M,1983-12-01
37,76.5,LFP_rate_M,1983-11-01
38,76.3,LFP_rate_M,1983-10-01
39,76.5,LFP_rate_M,1983-09-01
40,76.7,LFP_rate_M,1983-08-01
41,76.7,LFP_rate_M,1983-07-01
42,76.8,LFP_rate_M,1983-06-01
43,76.1,LFP_rate_M,1983-05-01
44,76.1,LFP_rate_M,1983-04-01
45,76.0,LFP_rate_M,1983-03-01
46,76.0,LFP_rate_M,1983-02-01
47,76.1,LFP_rate_M,1983-01-01
48,76.5,LFP_rate_M,1982-12-01
49,76.7,LFP_rate_M,1982-11-01
50,76.7,LFP_rate_M,1982-10-01
51,76.7,LFP_rate_M,1982-09-01
52,76.6,LFP_rate_M,1982-08-01
53,76.5,LFP_rate_M,1982-07-01
54,76.5,LFP_rate_M,1982-06-01
55,77.0,LFP_rate_M,1982-05-01
56,76.7,LFP_rate_M,1982-04-01
57,76.6,LFP_rate_M,1982-03-01
58,76.7,LFP_rate_M,1982-02-01
59,76.6,LFP_rate_M,1982-01-01
60,76.6,LFP_rate_M,1981-12-01
61,76.7,LFP_rate_M,1981-11-01
62,76.7,LFP_rate_M,1981-10-01
63,76.6,LFP_rate_M,1981-09-01
64,76.9,LFP_rate_M,1981-08-01
65,76.8,LFP_rate_M,1981-07-01
66,76.7,LFP_rate_M,1981-06-01
67,77.5,LFP_rate_M,1981-05-01
68,77.5,LFP_rate_M,1981-04-01
69,77.3,LFP_rate_M,1981-03-01
70,77.2,LFP_rate_M,1981-02-01
71,77.3,LFP_rate_M,1981-01-01
72,77.0,LFP_rate_M,1980-12-01
73,77.3,LFP_rate_M,1980-11-01
74,77.3,LFP_rate_M,1980-10-01
75,77.2,LFP_rate_M,1980-09-01
76,77.3,LFP_rate_M,1980-08-01
77,77.5,LFP_rate_M,1980-07-01
78,77.4,LFP_rate_M,1980-06-01
79,77.7,LFP_rate_M,1980-05-01
80,77.5,LFP_rate_M,1980-04-01
81,77.6,LFP_rate_M,1980-03-01
82,77.9,LFP_rate_M,1980-02-01
83,77.8,LFP_rate_M,1980-01-01
84,77.6,LFP_rate_M,1979-12-01
85,77.5,LFP_rate_M,1979-11-01
86,77.6,LFP_rate_M,1979-10-01
87,77.9,LFP_rate_M,1979-09-01
88,77.7,LFP_rate_M,1979-08-01
89,77.9,LFP_rate_M,1979-07-01
90,77.8,LFP_rate_M,1979-06-01
91,77.6,LFP_rate_M,1979-05-01
92,77.8,LFP_rate_M,1979-04-01
93,78.0,LFP_rate_M,1979-03-01
94,78.3,LFP_rate_M,1979-02-01
95,78.2,LFP_rate_M,1979-01-01
96,78.0,LFP_rate_M,1978-12-01
97,78.0,LFP_rate_M,1978-11-01
98,77.8,LFP_rate_M,1978-10-01
99,77.6,LFP_rate_M,1978-09-01
100,77.8,LFP_rate_M,1978-08-01
101,77.8,LFP_rate_M,1978-07-01
102,78.0,LFP_rate_M,1978-06-01
103,77.8,LFP_rate_M,1978-05-01
104,77.8,LFP_rate_M,1978-04-01
105,77.7,LFP_rate_M,1978-03-01
106,77.8,LFP_rate_M,1978-02-01
107,77.9,LFP_rate_M,1978-01-01
108,78.0,LFP_rate_M,1977-12-01
109,78.0,LFP_rate_M,1977-11-01
110,77.8,LFP_rate_M,1977-10-01
111,77.3,LFP_rate_M,1977-09-01
112,77.7,LFP_rate_M,1977-08-01
113,77.6,LFP_rate_M,1977-07-01
114,77.8,LFP_rate_M,1977-06-01
115,77.6,LFP_rate_M,1977-05-01
116,77.5,LFP_rate_M,1977-04-01
117,77.5,LFP_rate_M,1977-03-01
118,77.6,LFP_rate_M,1977-02-01
119,77.3,LFP_rate_M,1977-01-01
120,77.6,LFP_rate_M,1976-12-01
121,77.7,LFP_rate_M,1976-11-01
122,77.5,LFP_rate_M,1976-10-01
123,77.5,LFP_rate_M,1976-09-01
124,77.6,LFP_rate_M,1976-08-01
125,77.6,LFP_rate_M,1976-07-01
126,77.3,LFP_rate_M,1976-06-01
127,77.6,LFP_rate_M,1976-05-01
128,77.7,LFP_rate_M,1976-04-01
129,77.3,LFP_rate_M,1976-03-01
130,77.3,LFP_rate_M,1976-02-01
131,77.4,LFP_rate_M,1976-01-01
132,77.2,LFP_rate_M,1975-12-01
133,77.5,LFP_rate_M,1975-11-01
134,77.6,LFP_rate_M,1975-10-01
135,77.8,LFP_rate_M,1975-09-01
136,77.9,LFP_rate_M,1975-08-01
137,78.1,LFP_rate_M,1975-07-01
138,77.8,LFP_rate_M,1975-06-01
139,78.3,LFP_rate_M,1975-05-01
140,78.1,LFP_rate_M,1975-04-01
141,78.0,LFP_rate_M,1975-03-01
142,78.0,LFP_rate_M,1975-02-01
143,78.3,LFP_rate_M,1975-01-01
144,78.4,LFP_rate_M,1974-12-01
145,78.6,LFP_rate_M,1974-11-01
146,78.6,LFP_rate_M,1974-10-01
147,78.6,LFP_rate_M,1974-09-01
148,78.4,LFP_rate_M,1974-08-01
149,78.4,LFP_rate_M,1974-07-01
150,78.7,LFP_rate_M,1974-06-01
151,78.7,LFP_rate_M,1974-05-01
152,78.6,LFP_rate_M,1974-04-01
153,79.0,LFP_rate_M,1974-03-01
154,79.3,LFP_rate_M,1974-02-01
155,79.5,LFP_rate_M,1974-01-01
156,79.1,LFP_rate_M,1973-12-01
157,79.0,LFP_rate_M,1973-11-01
158,78.8,LFP_rate_M,1973-10-01
159,78.6,LFP_rate_M,1973-09-01
160,78.6,LFP_rate_M,1973-08-01
161,78.9,LFP_rate_M,1973-07-01
162,78.8,LFP_rate_M,1973-06-01
163,78.6,LFP_rate_M,1973-05-01
164,78.9,LFP_rate_M,1973-04-01
165,79.1,LFP_rate_M,1973-03-01
166,78.8,LFP_rate_M,1973-02-01
167,78.4,LFP_rate_M,1973-01-01
168,79.0,LFP_rate_M,1972-12-01
169,78.8,LFP_rate_M,1972-11-01
170,78.8,LFP_rate_M,1972-10-01
171,78.9,LFP_rate_M,1972-09-01
172,79.1,LFP_rate_M,1972-08-01
173,78.9,LFP_rate_M,1972-07-01
174,79.0,LFP_rate_M,1972-06-01
175,78.9,LFP_rate_M,1972-05-01
176,78.9,LFP_rate_M,1972-04-01
177,79.1,LFP_rate_M,1972-03-01
178,78.8,LFP_rate_M,1972-02-01
179,78.8,LFP_rate_M,1972-01-01
180,79.1,LFP_rate_M,1971-12-01
181,79.1,LFP_rate_M,1971-11-01
182,78.9,LFP_rate_M,1971-10-01
183,79.0,LFP_rate_M,1971-09-01
184,79.3,LFP_rate_M,1971-08-01
185,79.3,LFP_rate_M,1971-07-01
186,78.8,LFP_rate_M,1971-06-01
187,79.3,LFP_rate_M,1971-05-01
188,79.3,LFP_rate_M,1971-04-01
189,78.9,LFP_rate_M,1971-03-01
190,79.1,LFP_rate_M,1971-02-01
191,79.4,LFP_rate_M,1971-01-01
192,79.6,LFP_rate_M,1970-12-01
193,79.5,LFP_rate_M,1970-11-01
194,79.4,LFP_rate_M,1970-10-01
195,79.5,LFP_rate_M,1970-09-01
196,79.4,LFP_rate_M,1970-08-01
197,79.6,LFP_rate_M,1970-07-01
198,79.6,LFP_rate_M,1970-06-01
199,79.9,LFP_rate_M,1970-05-01
200,80.0,LFP_rate_M,1970-04-01
201,80.0,LFP_rate_M,1970-03-01
202,80.0,LFP_rate_M,1970-02-01
203,79.9,LFP_rate_M,1970-01-01
204,79.7,LFP_rate_M,1969-12-01
205,79.8,LFP_rate_M,1969-11-01
206,79.9,LFP_rate_M,1969-10-01
207,80.1,LFP_rate_M,1969-09-01
208,79.9,LFP_rate_M,1969-08-01
209,79.8,LFP_rate_M,1969-07-01
210,79.7,LFP_rate_M,1969-06-01
211,79.5,LFP_rate_M,1969-05-01
212,79.8,LFP_rate_M,1969-04-01
213,79.9,LFP_rate_M,1969-03-01
214,80.0,LFP_rate_M,1969-02-01
215,79.8,LFP_rate_M,1969-01-01
216,80.0,LFP_rate_M,1968-12-01
217,79.8,LFP_rate_M,1968-11-01
218,79.9,LFP_rate_M,1968-10-01
219,79.9,LFP_rate_M,1968-09-01
220,80.3,LFP_rate_M,1968-08-01
221,80.3,LFP_rate_M,1968-07-01
222,80.5,LFP_rate_M,1968-06-01
223,80.1,LFP_rate_M,1968-05-01
224,80.1,LFP_rate_M,1968-04-01
225,80.0,LFP_rate_M,1968-03-01
226,80.2,LFP_rate_M,1968-02-01
227,79.8,LFP_rate_M,1968-01-01
228,80.4,LFP_rate_M,1967-12-01
229,80.4,LFP_rate_M,1967-11-01
230,80.5,LFP_rate_M,1967-10-01
231,80.3,LFP_rate_M,1967-09-01
232,80.6,LFP_rate_M,1967-08-01
233,80.6,LFP_rate_M,1967-07-01
234,80.6,LFP_rate_M,1967-06-01
235,80.3,LFP_rate_M,1967-05-01
236,80.3,LFP_rate_M,1967-04-01
237,80.2,LFP_rate_M,1967-03-01
238,80.4,LFP_rate_M,1967-02-01
239,80.5,LFP_rate_M,1967-01-01
0,73.2,LFP_rate_M,2005-12-01
1,73.2,LFP_rate_M,2005-11-01
2,73.2,LFP_rate_M,2005-10-01
3,73.3,LFP_rate_M,2005-09-01
4,73.5,LFP_rate_M,2005-08-01
5,73.4,LFP_rate_M,2005-07-01
6,73.4,LFP_rate_M,2005-06-01
7,73.5,LFP_rate_M,2005-05-01
8,73.4,LFP_rate_M,2005-04-01
9,73.2,LFP_rate_M,2005-03-01
10,73.2,LFP_rate_M,2005-02-01
